filename,year,strongest_topic,strongest_topic_prob
NOPADI-ND-1-024-L.txt,1990,23,0.47477198
04098270-c02-e.txt,2006,14,0.2963969
11005840-l11.txt,2012,20,0.36034435
PADI-LE-4-247-L.txt,1982,16,0.4252156
06083970-n21-e.txt,2007,8,0.37142187
04085750-r04-e.txt,2005,7,0.5848585
7700473.txt,1978,2,0.4516958
9903959.txt,1999,21,0.6086624
12057710-s15.txt,2013,7,0.3528371
07008340-n07-e.txt,2007,1,0.9428158
0210342.txt,2003,17,0.7349393
LA-3-412-L.txt,1978,16,0.4592834
21023300-O09.txt,2022,14,0.63601035
03007240-n08-e.txt,2007,7,0.8677183
10027430-z08.txt,2011,11,0.527172
15066790-E27.txt,2019,8,0.35349885
01067580-f16-e.txt,2005,9,0.4686443
PADI-LE-2-220-L.txt,1982,19,0.44348118
05088150-r05-e.txt,2005,20,0.5672186
la-1-214-l.txt,1977,2,0.4530695
15022840-e03.txt,2015,15,0.20889375
NOPADI-KH-9-041-L.txt,1985,5,0.65849257
05057080-r02-e.txt,2006,18,0.20332985
NOPADI-ND-7-043-L.txt,1991,9,0.5162096
08042910-h02.txt,2008,11,0.75030553
14038610-K21.txt,2018,13,0.5065381
0104370.txt,2003,7,0.30144167
19042960-G16.txt,2020,14,0.19688335
15074270-e05.txt,2016,0,0.38248593
18057310-B01.txt,2018,2,0.49852133
22006250-N09.txt,2023,21,0.2527679
18039560-J05.txt,2018,2,0.45407772
20019770-G04.txt,2020,20,0.5318722
06032610-n06.txt,2011,1,0.43883142
95005620.txt,1997,14,0.51557714
07052630-s17.txt,2010,7,0.7393969
14028940-k05.txt,2015,15,0.2075837
03011406.txt,2004,6,0.64283466
05058510-n31.txt,2008,7,0.3991251
15071330-w14.txt,2016,12,0.5653354
PADI-LF-3-381-L.txt,1983,2,0.67373884
22055320-L12.txt,2023,0,0.2302579
00004240-L04.txt,2000,19,0.25249103
13082330-k03.txt,2014,20,0.35739043
11090560-c14.txt,2013,21,0.37929422
05115280-n02-e.txt,2005,0,0.7548484
0207622-padi.txt,2002,3,0.60678816
09083710-m21.txt,2010,20,0.38435242
18058500-A05.txt,2018,11,0.5940788
0105631-padi.txt,2003,10,0.46971688
790000289.txt,1979,15,0.3895759
10034300-b01.txt,2010,11,0.3525955
21030560-A10.txt,2022,8,0.3465369
PADI-NH-5-617-L.txt,1996,3,0.90015143
0403818.txt,2004,20,0.53475684
15020070-e16.txt,2017,7,0.4328444
18045700-E07.txt,2019,1,0.36748224
21063900-M13.txt,2022,12,0.6679291
07103890-o03.txt,2010,24,0.5317268
07028050-s01-e.txt,2007,11,0.36754364
09086950-g06.txt,2010,12,0.5144661
20071370-M07.txt,2021,8,0.4150085
21016020-E05.txt,2021,8,0.39289516
22016660-O06.txt,2022,2,0.34714207
10097200-s01.txt,2011,2,0.706517
9701214.txt,1999,16,0.3411151
06059200-h04.txt,2009,22,0.5909612
0406976.txt,2005,15,0.365945
padi-ng-2-491-l.txt,1994,2,0.30859455
13054260-e04.txt,2013,17,0.3683845
06014530-r13.txt,2009,4,0.30436015
18051520-G04.txt,2018,7,0.5600696
17049910-E35.txt,2021,8,0.7101061
00023440-E06.txt,2000,7,0.30935103
14059460-V19.txt,2017,18,0.3498447
09016620-v01.txt,2009,11,0.56420106
PADI-N-2-057-L.txt,1986,17,0.41885698
11013340-c09.txt,2012,4,0.35815585
00094110-n39.txt,2009,15,0.34802637
21001930-F01.txt,2021,2,0.72136664
00020140-A03.txt,2000,11,0.44322106
18076270-A02.txt,2018,19,0.56182927
13004530-h02.txt,2013,11,0.28214252
14035270-c08.txt,2016,17,0.54664886
0202977.txt,2002,1,0.66915935
9608230.txt,1997,21,0.5132114
15081580-t05.txt,2016,13,0.26419428
0208193-padi.txt,2003,24,0.55291486
04092640-n08-e.txt,2005,11,0.40805197
20071740-O04.txt,2020,8,0.39977643
PADI-NB-1-418-L.txt,1989,19,0.5851906
96002700-HK.txt,1996,3,0.27919167
12052990-m05.txt,2012,11,0.71055186
11030850-m11.txt,2012,7,0.70635533
17003690-c10.txt,2017,12,0.4466038
padi-ng-5-630-l.txt,1994,19,0.31568635
padi-nd-4-428-l.txt,1991,5,0.78995055
05116580-p03-e.txt,2006,19,0.36506942
21080290-F13.txt,2022,21,0.45626575
99006940.txt,1999,22,0.60046446
19045960-B17.txt,2020,24,0.54089063
21021940-R02.txt,2021,2,0.2812284
padi-na-1-353-l.txt,1988,16,0.3536694
09043970-w03.txt,2009,11,0.4810895
e-790760.txt,1980,2,0.3658295
PADI-ND-4-490-L.txt,1991,16,0.5309188
15063050-k05.txt,2016,13,0.60382515
13059220-v04.txt,2014,2,0.88058543
16003890-x01.txt,2016,12,0.45961523
07070540-a04-e.txt,2008,2,0.36473194
02045420-o28-e.txt,2006,15,0.48997834
16027370-w03.txt,2016,11,0.46545944
06083810-f04-e.txt,2006,4,0.2659623
0404904-padi.txt,2004,12,0.4041249
97068260.txt,1998,17,0.43715313
PADI-LE-3-141-L.txt,1982,13,0.53668714
PADI-NE-1-059-L.txt,1991,19,0.4337391
20024100-E02.txt,2020,0,0.3292499
14061440-o01.txt,2014,2,0.52047634
20072580-A08.txt,2021,8,0.4737851
0505555-padi.txt,2005,4,0.25279352
20000040-R06.txt,2020,18,0.295429
20028240-N04.txt,2020,11,0.6444826
10068180-v01.txt,2010,11,0.46054167
0309660-padi.txt,2005,5,0.27209723
16037030-z02.txt,2016,2,0.47953606
21017880-F10.txt,2022,10,0.44037044
16032250-t06.txt,2016,8,0.27842608
22016390-M02.txt,2022,11,0.8066068
21038970-Y02.txt,2021,20,0.6549933
18074020-Z29.txt,2021,8,0.34979367
07019700-v05-e.txt,2007,7,0.9013844
0406751.txt,2004,2,0.43902805
08023470-c03.txt,2008,11,0.8425728
19082870-Y01.txt,2020,2,0.6537087
09093470-g03.txt,2009,12,0.3888518
21015410-E08.txt,2022,22,0.45541736
12046520-l01.txt,2012,11,0.6266094
06034950-n14-e.txt,2007,20,0.42198986
02073730-n45-e.txt,2007,10,0.44378474
0306219-padi.txt,2004,10,0.43423197
0500320.txt,2005,11,0.8051624
06059950-n18.txt,2012,7,0.5788623
11087740-t16.txt,2012,17,0.28427693
19014510-O16.txt,2021,7,0.58362305
06068830-n29.txt,2010,7,0.9519854
07036310-o18.txt,2009,7,0.675754
PADI-LD-2-813-L.txt,1981,19,0.42049038
09063700-v04.txt,2009,1,0.3886268
12088140-l03.txt,2013,13,0.47749224
22042930-C05.txt,2022,23,0.25429365
22061100-F05.txt,2023,8,0.45548487
16059280-c07.txt,2016,11,0.26538447
05025200-v06.txt,2005,24,0.407774
20077530-O01.txt,2020,11,0.36341006
11062070-p07.txt,2013,12,0.4005151
09010060-t05.txt,2009,7,0.8028166
13038010-k20.txt,2016,12,0.27167362
21034120-M04.txt,2021,1,0.6118019
NOPADI-PD-5-153-L.txt,2001,11,0.55884993
12026380-o05.txt,2012,5,0.8039208
K-2-578-L.txt,1966,16,0.41805398
12022210-s05.txt,2012,0,0.49838045
13029780-t12.txt,2015,12,0.23332691
15038370-M41.txt,2018,8,0.36117724
09016340-n09.txt,2011,4,0.65018654
L-3-003-L.txt,1976,16,0.42994452
16063540-z04.txt,2016,24,0.47043774
PADI-N-4-645-L.txt,1986,16,0.25803608
07055180-t04-e.txt,2007,11,0.6749681
10015540-t06.txt,2010,11,0.32401517
15001680-l02.txt,2015,11,0.5399581
11081220-s05.txt,2011,18,0.3158394
17062070-A12.txt,2019,8,0.64105195
KE-1-769-L.txt,1972,19,0.32140955
11067070-m04.txt,2011,13,0.32551596
19007950-Z07.txt,2020,24,0.30556202
01084170-c45.txt,2013,17,0.6386889
14075390-m06.txt,2015,7,0.6468539
07034530-m05-e.txt,2007,2,0.6695391
PADI-NB-4-573-L.txt,1989,7,0.45295978
21074810-J09.txt,2021,2,0.6596542
08103870-w02.txt,2008,11,0.29239997
11010000-t08.txt,2015,24,0.4525751
19063070-R05.txt,2020,8,0.20407307
20071180-J15.txt,2022,0,0.44599336
04111370-p04-e.txt,2005,14,0.68450433
21055800-X05.txt,2022,0,0.94134027
padi-nx-1-421-l.txt,1987,3,0.6064729
10088150-b07.txt,2011,24,0.3773677
16010850-v08.txt,2016,3,0.28853995
21025500-O13.txt,2022,17,0.31785086
0407856.txt,2004,2,0.6130651
17008560-G09.txt,2018,8,0.35958713
KX-2-258-L.txt,1967,4,0.41057515
PADI-NF-4-210-L.txt,1993,1,0.32310724
05113410-c04-e.txt,2006,11,0.56579304
05075100-h02-e.txt,2006,13,0.3232995
nopadi-pd-7-411-l.txt,2002,11,0.5815148
12054720-m06.txt,2012,11,0.35833398
16008630-g05.txt,2016,22,0.5564118
PADI-ND-1-506-L.txt,1991,19,0.75421274
19037460-V29.txt,2021,10,0.45760643
10055570-o02.txt,2010,7,0.59351945
12047140-t06.txt,2012,19,0.3170381
05065330-b10-e.txt,2006,2,0.89658093
20048690-G11.txt,2022,8,0.6802883
14008680-c21.txt,2015,0,0.28948942
08009910-o05.txt,2008,7,0.6131366
05059330-v11-e.txt,2006,5,0.6955529
10007970-r03.txt,2010,7,0.93478286
0306052.txt,2003,21,0.43536696
16030000-t05.txt,2016,11,0.33842617
21044970-G05.txt,2021,11,0.6955268
05071540-r07-e.txt,2005,7,0.57922935
15076100-v01.txt,2015,11,0.48135838
07019690-c01-e.txt,2007,21,0.33439156
padi-ng-1-661-l.txt,1993,20,0.40534243
12051240-t43.txt,2017,7,0.46219173
18059580-O08.txt,2019,15,0.40611872
14071910-l04.txt,2015,20,0.20268513
18048500-N06.txt,2018,19,0.60855967
PADI-NH-5-514-L.txt,1996,21,0.5500753
15035500-m08.txt,2016,4,0.26586175
7700115.txt,1977,2,0.46266937
13002360-s04.txt,2013,3,0.4210039
17073440-Z13.txt,2018,6,0.8539805
0202208.txt,2002,7,0.5807581
PADI-LH-2-013-L.txt,1985,14,0.30268484
07069400-b02-e.txt,2007,2,0.7086266
0307364.txt,2003,19,0.45138615
0406553.txt,2004,2,0.68660665
06064070-b28-e.txt,2007,9,0.48515272
0404344.txt,2004,21,0.50053406
19017270-Z16.txt,2019,8,0.46529523
07079340-c01.txt,2007,11,0.7956198
PADI-NH-1-089-L.txt,1995,14,0.3940758
9704191.txt,2000,15,0.7453701
08049270-r09.txt,2011,17,0.5687737
12019390-m01.txt,2012,2,0.62104636
11019890-e09.txt,2011,11,0.24119887
19013470-N03.txt,2019,2,0.45847192
06084450-c21.txt,2010,24,0.5958349
18066930-F10.txt,2021,24,0.55213773
20084680-Q01.txt,2020,11,0.81113905
13001050-t23.txt,2014,8,0.33600923
K-2-585-L.txt,1966,4,0.48068106
16100950-k10.txt,2017,12,0.5596508
21061900-Y08.txt,2022,6,0.30967638
PADI-ND-1-152-L.txt,1990,10,0.34880537
13019980-l08.txt,2013,8,0.2401461
10093930-s03.txt,2011,12,0.3952345
10051450-s01.txt,2010,11,0.47171625
13076860-o03.txt,2013,23,0.3607695
13027160-v07.txt,2013,11,0.28353778
PADI-LG-3-701-L.txt,1984,16,0.45400944
00020450-M01.txt,2000,11,0.3814628
PADI-NB-2-529-L.txt,1989,1,0.34535062
16074530-h01.txt,2016,11,0.81190133
PADI-NH-5-529-L.txt,1996,7,0.36409166
04110750-z09-e.txt,2007,22,0.45073596
04112680-i07-e.txt,2005,7,0.48848176
PADI-NC-4-699-L.txt,1990,2,0.42483604
04017330-a07-e.txt,2006,24,0.5374129
09035180-n03.txt,2010,7,0.38680935
15076950-t11.txt,2016,11,0.3666546
07051510-r01-e.txt,2007,11,0.7934599
16005390-p07.txt,2016,12,0.57237476
19073730-R05.txt,2020,11,0.3654385
PADI-NB-4-127-L.txt,1989,12,0.33804446
03007540-a04.txt,2003,0,0.64733607
21022210-R02.txt,2021,19,0.4028376
LA-3-794-L.txt,1978,13,0.35523453
04028250-s06-e.txt,2005,11,0.33224344
LA-2-653-L.txt,1978,19,0.43547526
0405853.txt,2004,17,0.32925573
01005460-F07.txt,2001,11,0.57024384
09012880-h04.txt,2009,7,0.31445307
NOPADI-NG-6-120-L.txt,1993,19,0.82739115
11049850-h07.txt,2011,7,0.39498878
08082870-n06.txt,2009,19,0.3995763
07040040-c10.txt,2008,10,0.7166898
20028830-Q02.txt,2020,4,0.25713944
18025880-B05.txt,2018,7,0.6224382
21041730-E03.txt,2021,2,0.34358498
16044760-w03.txt,2016,11,0.52841103
20077890-O01.txt,2020,11,0.6599224
22026340-O01.txt,2022,11,0.37840745
04108980-c62.txt,2013,7,0.5930527
05112210-s14-e.txt,2007,11,0.36159357
22087650-M10.txt,2023,11,0.64381623
15057980-k02.txt,2015,18,0.28891584
PADI-LF-1-169-L.txt,1983,5,0.6516526
0203481a.txt,2002,11,0.5210114
07081110-c01-e.txt,2007,2,0.4992195
PADI-NB-1-114-L.txt,1989,16,0.26661417
16049440-t11.txt,2016,7,0.75949806
03093330-a06-e.txt,2005,9,0.7942213
16020550-b03.txt,2016,11,0.8278955
14052900-w03.txt,2014,23,0.6605476
06048800-r01.txt,2007,2,0.6010891
0200557.txt,2002,11,0.30746228
07055720-t02-e.txt,2007,2,0.3859543
06014250-z10-e.txt,2006,10,0.6178496
08086020-t09.txt,2010,12,0.3220225
0204043.txt,2002,24,0.29862252
pda-20-90-4472-37.txt,1991,14,0.4459223
16085230-z01.txt,2016,11,0.30969155
22038500-Y02.txt,2022,2,0.694132
15022890-b01.txt,2015,11,0.32104278
PADI-NA-3-430-L.txt,1988,16,0.22803332
08062300-t08.txt,2010,7,0.6670855
79000651-HK.txt,1979,16,0.5575669
0307364-padi.txt,2003,19,0.45558235
0203252a.txt,2003,24,0.782669
21060970-Y01.txt,2021,11,0.5090311
PADI-NC-4-149-L.txt,1990,7,0.36844298
07070670-o06-e.txt,2007,16,0.21929912
18030030-K08.txt,2018,1,0.36095083
20033030-M26.txt,2022,17,0.36349162
0405026-padi.txt,2005,15,0.5110404
04013980-p13-e.txt,2006,3,0.332583
0201675.txt,2002,14,0.46244645
07057680-h04-e.txt,2007,11,0.60581
08107490-h06.txt,2009,22,0.854199
NOPADI-N-2-007-L.txt,1985,16,0.23414385
10070800-n08.txt,2012,5,0.22783855
19055270-O04.txt,2019,19,0.41904208
21030870-E01.txt,2021,2,0.70435673
9706194.txt,1999,15,0.3149911
07003590-o05.txt,2007,9,0.39863256
10051950-s02.txt,2010,4,0.34035912
10076470-w04.txt,2011,8,0.6056553
0305413.txt,2003,0,0.63666743
12031280-b02.txt,2012,0,0.32249105
08010670-o24.txt,2009,22,0.56120247
09097960-s06.txt,2010,10,0.42829028
PADI-LE-4-654-L.txt,1982,16,0.5901272
95006124-HK.txt,1995,20,0.48966965
0500056.txt,2005,7,0.8745667
08055750-s08.txt,2011,24,0.3834348
07003980-b08.txt,2008,15,0.46756056
08021840-w01.txt,2008,2,0.51594347
03069730-l08.txt,2003,22,0.72072375
08001870-t11.txt,2008,20,0.5256991
22058260-C01.txt,2022,11,0.40411872
PADI-ND-4-039-L.txt,1991,17,0.38144082
09045010-w02.txt,2009,13,0.3954871
18062140-Q09.txt,2019,14,0.29040647
17096710-V16.txt,2018,8,0.47442535
17084120-N10.txt,2018,11,0.3459566
16066670-O69.txt,2019,23,0.46320638
17060640-I05.txt,2018,0,0.36194962
22036890-G04.txt,2022,2,0.7666512
LX-1-130-L.txt,1976,16,0.46316674
11030180-c03.txt,2012,5,0.9517152
15077410-w16.txt,2017,18,0.48539644
20067660-F04.txt,2020,3,0.70628774
05088870-s02-e.txt,2005,11,0.30870673
08108110-s04.txt,2009,7,0.7014752
05116460-t08-e.txt,2007,18,0.5089844
21047140-N01.txt,2021,7,0.6148437
L-1-309-L.txt,1975,6,0.37035736
06069140-r06-e.txt,2007,22,0.5518127
02045330-f07.txt,2003,11,0.3931549
21014480-O17.txt,2021,7,0.3818662
22066440-X03.txt,2022,17,0.34873816
0303751-padi.txt,2004,20,0.40129697
15081760-w05.txt,2016,11,0.59614235
98044090.txt,1998,13,0.62885445
99075170.txt,2000,0,0.4291224
NOPADI-NX-7-003-L.txt,1996,24,0.67100155
07076690-r16.txt,2010,8,0.5106082
NOPADI-NH-2-049-L.txt,1993,19,0.74357235
14056670-o11.txt,2016,7,0.41207758
17076450-Z16.txt,2021,8,0.23940381
22073180-C01.txt,2022,8,0.43693846
9901779.txt,2000,6,0.82750213
15081990-h03.txt,2016,2,0.41438845
03094020-c10-e.txt,2007,24,0.6432588
14067060-c10.txt,2015,20,0.46433306
13081600-w09.txt,2014,24,0.6170097
padi-nb-4-453-l.txt,1989,16,0.30452728
18004140-M06.txt,2018,15,0.42339203
09001240-o03.txt,2009,23,0.6108631
0205304-padi.txt,2004,9,0.56380165
18014060-J02.txt,2018,2,0.51955044
20055280-Z02.txt,2020,8,0.48851037
20003160-E09.txt,2020,2,0.616549
PADI-NA-1-443-L.txt,1988,7,0.6293398
10067670-c02.txt,2010,7,0.25258094
19005400-J13.txt,2021,7,0.42816117
pda-17-88-199-201.txt,1989,18,0.25255638
03061550-o27-e.txt,2006,7,0.55102134
16050380-i05.txt,2016,2,0.8544184
14007280-e02.txt,2014,11,0.6058501
5000127.txt,1950,16,0.7325198
16026830-z30.txt,2016,8,0.32864943
08020550-c01.txt,2008,2,0.6482158
06087350-r40.txt,2010,6,0.36493915
06018980-z02.txt,2008,15,0.43288302
04084810-n13-e.txt,2006,13,0.40800998
07061240-h02-e.txt,2007,2,0.40802
18033320-G03.txt,2018,9,0.31749263
21018220-F01.txt,2021,10,0.34402987
06018860-h13-e.txt,2006,13,0.4783864
PADI-NF-4-837-L.txt,1993,0,0.36731428
16048510-m02.txt,2016,11,0.25973448
16058340-h05.txt,2016,22,0.25545594
14050210-i01.txt,2014,11,0.6844232
21013410-E03.txt,2021,24,0.2800634
18009360-M01.txt,2018,11,0.7300152
11040720-a09.txt,2012,14,0.44184905
14018670-w01.txt,2014,3,0.21689372
18014310-Z04.txt,2018,11,0.38173237
21089670-N01.txt,2022,12,0.41666263
98054240.txt,2000,20,0.58036035
05026050-n39-ratio.txt,2007,15,0.55155265
21055920-O10.txt,2021,8,0.6238064
20063690-E06.txt,2020,4,0.34040543
0409264.txt,2005,11,0.41686326
06037750-h06-e.txt,2007,3,0.21226731
19072820-R01.txt,2019,2,0.7970993
9606396.txt,1999,3,0.39731655
21019680-F02.txt,2021,0,0.50797963
PADI-LE-1-193-L.txt,1982,4,0.34212
12059750-s11.txt,2013,15,0.394262
0508609.txt,2005,21,0.34979305
06012030-r12-e.txt,2007,8,0.27973822
padi-nf-2-293-l.txt,1993,16,0.25769347
05051390-n17-e.txt,2007,1,0.9535976
07054670-t02-et.txt,2007,13,0.27357623
09008640-r02.txt,2009,11,0.66196346
16066020-w07.txt,2016,11,0.56147814
0307007.txt,2005,1,0.6909862
07050910-r11.txt,2010,7,0.7908977
06014000-p06-e.txt,2006,20,0.6570266
KG-1-785-L.txt,1974,16,0.38582933
0204128-padi.txt,2004,24,0.4371684
KX-2-204-L.txt,1967,16,0.44521102
13054170-o12.txt,2014,12,0.33638912
10029730-m03.txt,2010,7,0.58277977
19035690-O02.txt,2019,2,0.2912595
05008830-i10-e.txt,2005,11,0.4933793
21060310-Y02.txt,2021,2,0.494265
07008080-r05.txt,2007,7,0.82211274
12032670-t05.txt,2012,0,0.36979714
21003930-A04.txt,2021,11,0.5466124
08053730-r07.txt,2011,22,0.707609
12056760-s23.txt,2015,2,0.41130224
0300754.txt,2003,0,0.6617266
07106730-p05-e.txt,2008,20,0.49147907
K-2-561-L.txt,1966,13,0.5081634
NOPADI-NF-2-063-L.txt,1993,9,0.3345042
08007880-t06.txt,2008,0,0.37563822
12047260-l02.txt,2012,11,0.5918176
PADI-LF-1-524-L.txt,1983,19,0.41308713
10072450-b18.txt,2013,15,0.3660726
10064860-c06.txt,2011,24,0.64565575
15007840-a08.txt,2015,4,0.6044396
0002689.txt,2001,24,0.6084674
0101394.txt,2001,11,0.35115987
PADI-LD-1-100-L.txt,1980,4,0.46396106
16076780-b15.txt,2017,15,0.56148326
14001790-k08.txt,2014,7,0.45452464
11041460-B10.txt,2013,8,0.39571285
18025640-V06.txt,2019,12,0.2527318
0109723.txt,2003,15,0.38435277
PADI-NH-5-265-L.txt,1995,19,0.5801563
08028790-m10.txt,2009,5,0.44015464
padi-nf-3-853-l.txt,1993,13,0.33877108
14039970-s09.txt,2015,20,0.57007605
13040470-c17.txt,2015,7,0.413968
NOPADI-PX-5-090-L.txt,1994,0,0.3189734
13021170-e04.txt,2013,22,0.6222543
LA-3-324-L.txt,1978,2,0.7356616
08073230-r01.txt,2008,11,0.45625502
10015000-t02.txt,2010,2,0.43673214
15086910-l19.txt,2016,24,0.54041594
9802271.txt,2001,7,0.2704463
19027000-Q01.txt,2019,11,0.5020927
10053610-s03.txt,2010,7,0.81807715
12008450-c27.txt,2013,8,0.39301088
PADI-NB-2-265-L.txt,1989,1,0.25963008
21007060-O07.txt,2021,20,0.22227906
11007940-h03.txt,2011,7,0.39569798
21052580-V17.txt,2021,20,0.59041244
07015480-r10.txt,2008,15,0.30900675
16006060-O25.txt,2019,13,0.3651364
15066850-a06.txt,2016,14,0.4001196
13083900-w02.txt,2013,11,0.27122208
NOPADI-NE-4-062-L.txt,1992,13,0.37291917
22017500-M04.txt,2022,11,0.33374795
18051240-M33.txt,2019,20,0.36651957
04090180-i15-e.txt,2005,12,0.34732968
0406817.txt,2005,7,0.38797784
07055660-t04-e.txt,2007,0,0.4704382
19024920-F02.txt,2019,23,0.93177503
0406751-padi.txt,2004,2,0.4309753
11071260-z06.txt,2012,7,0.44385734
13071730-k03.txt,2013,19,0.4178451
19063740-A06.txt,2020,5,0.48605233
18044470-G13.txt,2020,24,0.6067922
18042340-A01.txt,2018,11,0.33292425
PADI-LH-2-727-L.txt,1985,7,0.47143078
18064510-G20.txt,2021,18,0.31877393
0103540.txt,2002,7,0.85063803
16059160-Z11.txt,2018,24,0.61084247
PADI-NG-1-678-L.txt,1994,19,0.57094413
9902259.txt,2000,13,0.4861566
16055890-i05.txt,2016,11,0.37378052
08082490-e05.txt,2010,24,0.65148836
21064200-J01.txt,2021,8,0.5271461
0307205.txt,2004,11,0.29922014
PADI-LE-4-429-L.txt,1982,19,0.63102233
20061250-N04.txt,2020,10,0.42067572
12010120-m02.txt,2012,5,0.6567221
18080240-E02.txt,2018,11,0.45616764
20083590-G02.txt,2020,8,0.59579384
13035800-t02.txt,2013,4,0.3038507
20050780-M10.txt,2020,3,0.4674206
PADI-LF-1-813-L.txt,1983,19,0.6150967
14004390-h03.txt,2014,20,0.39545324
21035090-M09.txt,2021,8,0.57453245
79000055-HK.txt,1979,16,0.33635724
98064180.txt,1998,10,0.3473308
02018840-r32.txt,2010,7,0.3986318
18043740-E11.txt,2019,22,0.71476895
19062640-M04.txt,2019,11,0.58709526
21056230-E04.txt,2021,20,0.38991868
16059340-I08.txt,2018,9,0.5028307
20012970-V27.txt,2022,6,0.712868
19078340-E08.txt,2021,17,0.4555225
0403238.txt,2005,20,0.27378362
04009800-b03-e.txt,2005,14,0.75790757
PADI-NG-3-227-L.txt,1994,16,0.3314243
14018470-t09.txt,2015,11,0.27240148
PADI-LH-3-401-L.txt,1985,16,0.34956637
08070000-z16.txt,2010,10,0.46808034
0000288.txt,2001,24,0.5504178
LX-1-250-L.txt,1976,16,0.40134794
14008560-t10.txt,2016,23,0.47666353
0301890.txt,2005,1,0.42119807
09019190-t10.txt,2009,10,0.5162219
21048120-N04.txt,2021,8,0.4469397
0301447-padi.txt,2004,22,0.71413547
08050790-t18.txt,2012,2,0.30289105
0205627-padi.txt,2004,1,0.26790833
09015070-v03.txt,2009,7,0.8515318
05071510-m27.txt,2010,23,0.39503595
17093930-B31.txt,2021,7,0.7454026
08025760-c01.txt,2008,2,0.4550636
14045010-t12.txt,2015,8,0.4029003
12076530-m07.txt,2013,24,0.4811369
03099930-n12-e.txt,2005,21,0.29312575
0405675.txt,2004,0,0.4577236
08036200-v04.txt,2008,0,0.34756237
NOPADI-PX-1-084-L.txt,1993,21,0.49920854
0306133.txt,2003,7,0.65352994
15059600-a01.txt,2015,2,0.6798216
22032280-R04.txt,2022,19,0.7676301
0402697.txt,2004,3,0.86451465
96006979-HK.txt,1996,12,0.52899987
18029830-O05.txt,2018,7,0.49916235
08043950-t01.txt,2008,11,0.86323583
9900102.txt,1999,20,0.41125035
20011040-O03.txt,2020,7,0.524913
97012650.txt,1998,24,0.44931713
12064630-m03.txt,2012,7,0.80703646
0306866.txt,2003,2,0.9063066
11048770-m21.txt,2013,24,0.33234876
12019320-m03.txt,2012,21,0.47990456
00021330-B02.txt,2000,19,0.6820363
10034590-m06.txt,2011,24,0.5860667
09029570-p16.txt,2011,2,0.4422461
22073970-C11.txt,2023,11,0.35028955
15028400-t11.txt,2016,24,0.5078641
07054470-t07-e.txt,2007,24,0.34158763
11077510-e08.txt,2014,2,0.75357276
18005240-N01.txt,2018,2,0.55724186
18090480-O12.txt,2021,13,0.3205252
21060460-Y03.txt,2022,0,0.19916394
04089060-n07-e.txt,2005,4,0.62702805
11009120-t01.txt,2011,11,0.71334726
9805734.txt,1999,20,0.33630794
14028620-e04.txt,2015,2,0.6377203
19013810-N07.txt,2019,11,0.30687076
0206696.txt,2002,1,0.48378956
0201847.txt,2002,7,0.18683915
08065610-w03.txt,2008,11,0.63407826
11037250-k02.txt,2011,11,0.53070754
02007690-a34-e.txt,2006,1,0.50824475
KE-1-105-L.txt,1971,16,0.36697283
06045720-n06-e.txt,2006,22,0.27171096
PADI-ND-4-058-L.txt,1991,13,0.28419194
11031680-k03.txt,2013,11,0.3608528
20047110-N04.txt,2020,8,0.3981151
22010510-J05.txt,2022,23,0.68632686
07091510-c04.txt,2010,17,0.5247124
00041240-n43.txt,2010,9,0.474216
19023220-E03.txt,2019,23,0.7628106
18007390-O06.txt,2019,8,0.46878406
00012180-B03.txt,2000,19,0.3605522
0201853.txt,2003,20,0.2802164
07100690-k15.txt,2010,11,0.32128203
13005680-m14.txt,2013,2,0.4524004
96078950.txt,1998,4,0.32962283
21034650-O06.txt,2023,24,0.399233
06036800-h05-e.txt,2006,11,0.5494089
18082830-N09.txt,2020,10,0.26149726
0302753-padi.txt,2003,3,0.3671246
20071410-M05.txt,2021,24,0.30965686
08049350-o02.txt,2008,2,0.8405215
04097220-r38-e.txt,2006,15,0.36866692
09082500-c16.txt,2012,9,0.50610125
12067420-h02.txt,2013,2,0.26986298
20018750-A02.txt,2020,11,0.5325782
07108640-b08.txt,2011,14,0.90576094
770077.txt,1977,16,0.5603352
NOPADI-NG-8-056-L.txt,1991,24,0.736171
PADI-P-5-001-L.txt,1996,0,0.34812438
padi-nh-5-001-l.txt,1996,15,0.4132441
23014310-O01.txt,2023,4,0.4743707
0308723-padi.txt,2004,24,0.38578108
05103390-b04-e.txt,2006,20,0.39732012
08049340-o02.txt,2008,11,0.40664092
15027350-g03.txt,2015,4,0.35895416
96023900-n42.txt,2009,17,0.35124934
21065100-A26.txt,2022,20,0.46138307
16022300-m02.txt,2016,11,0.26440376
0209374.txt,2003,10,0.37607345
0411006.txt,2004,4,0.3265385
PADI-NB-4-322-L.txt,1989,24,0.5704768
22054020-V01.txt,2022,2,0.61500794
09100400-s02.txt,2010,11,0.37652838
09100320-s09.txt,2010,7,0.48266122
18090140-B02.txt,2019,11,0.38165492
08060770-s04.txt,2008,7,0.32018387
0408543.txt,2005,2,0.55259913
0204122.txt,2002,2,0.6620237
15085760-c16.txt,2016,10,0.3559609
